Employee ID,Name,Rank,Role,Location,Age,Gender
e72f813e-a739-4519-9a67-b6fe5c8fdbbc,Krista Pierce,Lead,Manager,Jamesstad,61,Female
909c4e5e-e638-4527-a303-4580ab1c01ba,Laura Stein,Lead,Engineer,Wilsonmouth,42,Male
88f551ec-95ef-4e28-a63f-5044ecf97ca7,Carl Alexander,Mid,Designer,Julieshire,52,Female
9dd5b362-0bd0-40db-b68b-19cb18bbd9c6,Hailey Brown,Junior,Designer,Tannerhaven,22,Non-binary
3dba0a40-b480-4506-82cd-264ae20df516,Samantha Sellers,Junior,Engineer,West Lisaland,27,Non-binary
cd8e8a8e-cb79-448f-8c78-7690d9bab8b9,Danielle Weiss,Junior,Analyst,New Andrewfurt,51,Male
c89225d4-f8f6-4386-8927-72cbf75822df,Jeffrey Bird,Senior,Analyst,Lake Mario,29,Non-binary
d0c9b4b0-726b-4313-a2eb-32f687b7bb59,Lisa Hays,Lead,Designer,Tiffanyside,22,Non-binary
1f212b31-45b2-4745-a7ab-ec0599fb6b89,Julie Wright,Junior,Engineer,Rogerburgh,64,Non-binary
103eb12f-0d2b-4699-8905-bf63d3fffe8f,Tammy Ramirez,Lead,Engineer,East Laura,61,Non-binary
1eff08c2-93b0-4b56-9489-775cddb44b11,Jennifer Lopez,Senior,Designer,North Troy,51,Male
d0bcc23b-d7cd-4408-a7fb-8a4e1cec44fe,Amber Taylor,Junior,Engineer,Jackmouth,50,Male
da2e0891-6c4d-402c-bc4d-5f1e2c16066e,Christine Casey,Mid,Manager,New Ashley,47,Female
acfff069-e8aa-4e46-bd3a-822972c5469d,Michael Burton,Mid,Designer,West Michellemouth,49,Female
81c65929-3c97-4e97-9534-fad07344299e,Antonio Warren,Senior,Engineer,New Natalie,39,Male
b5626499-37d3-4d61-8114-cc56d67506b7,Peter Chaney,Mid,Manager,New Courtneyport,64,Non-binary
13f0d0b2-3095-435e-947c-64a4b0f3a311,Lisa Ross,Senior,Engineer,Ernestfurt,22,Female
dced3128-bce5-4190-9617-9a6964b5f52c,John Wilson,Junior,Manager,Lake Pam,59,Male
e48be20d-5ca8-4e26-b354-3a9a5d4d2a5f,Nicholas Gordon,Lead,Designer,North Sheilashire,65,Non-binary
fc3aa055-bf4b-40ab-850d-91d65101209b,Mr. Travis Bruce DDS,Mid,Designer,Russellchester,31,Non-binary
